Sehir,Urun,Konum,En_Dusuk,En_Yuksek,Tarih
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
İstanbul,Domates,İstanbul Merkez,50.00,125.00,10.04.2026
İstanbul,Biber (Çarli),İstanbul Merkez,100.00,145.00,10.04.2026
İstanbul,Patates (Taze),İstanbul Merkez,35.00,40.00,10.04.2026
İstanbul,Soğan (Kırmızı Balık),İstanbul Merkez,40.00,50.00,10.04.2026
İstanbul,Patlıcan Bostan,İstanbul Merkez,40.00,50.00,10.04.2026
İstanbul,Salatalık I.,İstanbul Merkez,25.00,45.00,10.04.2026
İstanbul,Marul,İstanbul Merkez,50.00,75.00,10.04.2026
İstanbul,Lahana (Kırmızı),İstanbul Merkez,40.00,45.00,10.04.2026
İstanbul,Havuç (Beypazarı)İri,İstanbul Merkez,15.00,18.00,10.04.2026
İstanbul,Limon (Mayer),İstanbul Merkez,55.00,70.00,10.04.2026
İstanbul,Portakal,İstanbul Merkez,25.00,35.00,10.04.2026
İstanbul,Elma (Golden),İstanbul Merkez,55.00,70.00,10.04.2026
İstanbul,Çilek,İstanbul Merkez,60.00,120.00,10.04.2026
İstanbul,Kabak (Bal),İstanbul Merkez,60.00,70.00,10.04.2026
İstanbul,Bakla,İstanbul Merkez,70.00,85.00,10.04.2026
İstanbul,Enginar,İstanbul Merkez,55.00,60.00,10.04.2026
İstanbul,Bezelye,İstanbul Merkez,155.00,165.00,10.04.2026
İstanbul,Dereotu,İstanbul Merkez,12.00,21.00,10.04.2026
İstanbul,Karnabahar,İstanbul Merkez,25.00,35.00,10.04.2026
İstanbul,Roka,İstanbul Merkez,12.00,23.00,10.04.2026
İstanbul,Mandalina,İstanbul Merkez,15.00,40.00,10.04.2026
İstanbul,Brokoli,İstanbul Merkez,95.00,120.00,10.04.2026
İstanbul,Pırasa,İstanbul Merkez,15.00,25.00,10.04.2026
İstanbul,Semizotu,İstanbul Merkez,25.00,35.00,10.04.2026
İstanbul,Armut (Ankara),İstanbul Merkez,40.00,50.00,10.04.2026
İstanbul,Erik,İstanbul Merkez,140.00,320.00,10.04.2026
İstanbul,Karpuz (1.Kalite),İstanbul Merkez,35.00,44.00,10.04.2026
İstanbul,Erik (Malta),İstanbul Merkez,125.00,145.00,10.04.2026
İstanbul,Erik (Can),İstanbul Merkez,235.00,380.00,10.04.2026
İstanbul,Kavun,İstanbul Merkez,165.00,176.00,10.04.2026
İstanbul,Nar,İstanbul Merkez,65.00,90.00,10.04.2026
İstanbul,Üzüm(Siyah),İstanbul Merkez,270.00,290.00,10.04.2026
İstanbul,Armut,İstanbul Merkez,50.00,60.00,10.04.2026
İstanbul,Armut (Deveci),İstanbul Merkez,65.00,85.00,10.04.2026
İstanbul,Armut (Santamaria),İstanbul Merkez,70.00,85.00,10.04.2026
İstanbul,Ayva,İstanbul Merkez,140.00,155.00,10.04.2026
İstanbul,Muz (Yerli),İstanbul Merkez,55.00,80.00,10.04.2026
İstanbul,Üzüm,İstanbul Merkez,205.00,230.00,10.04.2026
İstanbul,Sarımsak (Yeşil),İstanbul Merkez,70.00,75.00,10.04.2026
İstanbul,Turp,İstanbul Merkez,15.00,20.00,10.04.2026
İstanbul,Turp (Kırmızı),İstanbul Merkez,15.00,20.00,10.04.2026
İstanbul,Muz (1. Kalite),İstanbul Merkez,85.00,110.00,10.04.2026
İstanbul,Kivi (Yerli),İstanbul Merkez,85.00,115.00,10.04.2026
İstanbul,Nane (Tekli),İstanbul Merkez,7.00,15.00,10.04.2026
İstanbul,Sarımsak (Kuru),İstanbul Merkez,140.00,160.00,10.04.2026
İstanbul,Tereotu,İstanbul Merkez,16.00,21.00,10.04.2026
İstanbul,Kereviz,İstanbul Merkez,20.00,25.00,10.04.2026
İstanbul,Şeftali,İstanbul Merkez,465.00,485.00,09.04.2026
İzmir,DOMATES  BEEF,İzmir Merkez,100.00,150.00,10.04.2026
İzmir,PATATES DİĞER,İzmir Merkez,8.00,25.00,10.04.2026
İzmir,SOĞAN   TAZE,İzmir Merkez,50.00,75.00,10.04.2026
İzmir,MARUL LOLOROSSO,İzmir Merkez,50.00,70.00,10.04.2026
İzmir,LAHANA  KIRMIZI,İzmir Merkez,25.00,45.00,10.04.2026
İzmir,HAVUÇ,İzmir Merkez,15.00,35.00,10.04.2026
İzmir,PORTAKAL,İzmir Merkez,20.00,40.00,10.04.2026
İzmir,ELMA  ARJANTİN,İzmir Merkez,50.00,90.00,10.04.2026
İzmir,KABAK TAZE,İzmir Merkez,30.00,60.00,10.04.2026
İzmir,FASULYE   AYSE,İzmir Merkez,150.00,270.00,10.04.2026
İzmir,BAKLA,İzmir Merkez,55.00,75.00,10.04.2026
İzmir,BROKOLI,İzmir Merkez,90.00,140.00,10.04.2026
İzmir,KARNABAHAR,İzmir Merkez,45.00,65.00,10.04.2026
İzmir,KARPUZ,İzmir Merkez,35.00,60.00,10.04.2026
İzmir,NAR,İzmir Merkez,75.00,120.00,10.04.2026
İzmir,Y.DEREOTU,İzmir Merkez,3.00,9.00,10.04.2026
İzmir,Y.ROKA,İzmir Merkez,3.00,9.00,10.04.2026
İzmir,AYVA,İzmir Merkez,100.00,250.00,10.04.2026
İzmir,KAVUN DİĞER,İzmir Merkez,100.00,220.00,10.04.2026
İzmir,MUZ  YERLI,İzmir Merkez,55.00,80.00,10.04.2026
İzmir,ARMUT  DEVECI,İzmir Merkez,45.00,100.00,10.04.2026
İzmir,ARMUT  DİĞER,İzmir Merkez,50.00,100.00,10.04.2026
İzmir,ARMUT  S.MARIA,İzmir Merkez,50.00,120.00,10.04.2026
İzmir,KIVI,İzmir Merkez,100.00,150.00,10.04.2026
İzmir,MUZ  ITHAL,İzmir Merkez,80.00,130.00,10.04.2026
İzmir,TURP  KIRMIZI,İzmir Merkez,15.00,30.00,10.04.2026
İzmir,ENGİNAR(CANAK),İzmir Merkez,35.00,60.00,10.04.2026
İzmir,KEREVIZ,İzmir Merkez,15.00,30.00,10.04.2026
İzmir,Y.NANE,İzmir Merkez,6.00,10.00,10.04.2026
İzmir,Y.TERE,İzmir Merkez,3.00,9.00,10.04.2026
İzmir,PANCAR,İzmir Merkez,20.00,35.00,10.04.2026
İzmir,DENIZ BÖRÜLCESİ,İzmir Merkez,10.00,25.00,10.04.2026
İzmir,GREYFURT,İzmir Merkez,20.00,40.00,10.04.2026
İzmir,Y.MAYDONOZ,İzmir Merkez,3.00,9.00,10.04.2026
İzmir,ENGINAR,İzmir Merkez,10.00,25.00,16.06.2025
İzmir,KIRAZ,İzmir Merkez,300.00,650.00,25.07.2025
İzmir,BEZELYE,İzmir Merkez,10.00,30.00,01.08.2025
İzmir,MANTAR,İzmir Merkez,75.00,150.00,10.04.2026
İzmir,BİBER  DOLMA,İzmir Merkez,110.00,150.00,10.04.2026
İzmir,BİBER  KIL ACI,İzmir Merkez,150.00,200.00,10.04.2026
İzmir,BİBER  SİVRİ,İzmir Merkez,100.00,150.00,10.04.2026
İzmir,BİBER  ŞİLİ,İzmir Merkez,150.00,200.00,10.04.2026
İzmir,BİBER ÇARLİSTON,İzmir Merkez,90.00,140.00,10.04.2026
İzmir,BİBER KIRMIZI,İzmir Merkez,125.00,180.00,10.04.2026
İzmir,BİBER KÖY(MAZO),İzmir Merkez,100.00,150.00,10.04.2026
İzmir,CİBEZ,İzmir Merkez,40.00,80.00,10.04.2026
İzmir,PATLICAN  UZUN,İzmir Merkez,25.00,40.00,10.04.2026
İzmir,PATLICAN TOPAN,İzmir Merkez,30.00,50.00,10.04.2026
Kocaeli,Domates (1.sınıf),Kocaeli Merkez,120.00,200.00,10.04.2026
Kocaeli,Biber (Çarli),Kocaeli Merkez,34.00,230.00,10.04.2026
Kocaeli,Patates,Kocaeli Merkez,15.00,30.00,10.04.2026
Kocaeli,Soğan (Kuru),Kocaeli Merkez,13.00,20.00,10.04.2026
Kocaeli,Patlıcan,Kocaeli Merkez,17.00,80.00,10.04.2026
Kocaeli,Salatalık,Kocaeli Merkez,14.00,75.00,10.04.2026
Kocaeli,Marul,Kocaeli Merkez,50.00,75.00,10.04.2026
Kocaeli,Brüksel Lahana,Kocaeli Merkez,45.00,55.00,10.04.2026
Kocaeli,Havuç,Kocaeli Merkez,5.00,38.00,10.04.2026
Kocaeli,Limon,Kocaeli Merkez,25.00,100.00,10.04.2026
Kocaeli,Portakal,Kocaeli Merkez,20.00,60.00,10.04.2026
Kocaeli,Elma (Granitsmit),Kocaeli Merkez,75.00,140.00,10.04.2026
Kocaeli,Çilek,Kocaeli Merkez,40.00,180.00,10.04.2026
Kocaeli,Kabak (Bal),Kocaeli Merkez,20.00,90.00,10.04.2026
Kocaeli,Fasulye,Kocaeli Merkez,60.00,220.00,10.04.2026
Kocaeli,Bakla,Kocaeli Merkez,35.00,120.00,10.04.2026
Kocaeli,Bezelye,Kocaeli Merkez,80.00,220.00,10.04.2026
Kocaeli,Karnabahar,Kocaeli Merkez,20.00,90.00,10.04.2026
Kocaeli,Mandalina,Kocaeli Merkez,10.00,85.00,10.04.2026
Kocaeli,Pırasa,Kocaeli Merkez,15.00,55.00,10.04.2026
Kocaeli,Roka,Kocaeli Merkez,11.00,32.00,10.04.2026
Kocaeli,Enginar,Kocaeli Merkez,320.00,450.00,10.04.2026
Kocaeli,Armut (Margarin),Kocaeli Merkez,45.00,90.00,10.04.2026
Kocaeli,Karpuz (İthal),Kocaeli Merkez,44.00,70.00,10.04.2026
Kocaeli,Kavun (İthal),Kocaeli Merkez,120.00,230.00,10.04.2026
Kocaeli,Maydanoz,Kocaeli Merkez,10.00,25.00,10.04.2026
Kocaeli,Şeftali,Kocaeli Merkez,30.00,350.00,10.04.2026
Kocaeli,Erik (Can),Kocaeli Merkez,350.00,1.000.00,10.04.2026
Kocaeli,Armut (Deveci),Kocaeli Merkez,45.00,115.00,10.04.2026
Kocaeli,Armut (Santamaria),Kocaeli Merkez,70.00,110.00,10.04.2026
Kocaeli,Brokoli,Kocaeli Merkez,50.00,135.00,10.04.2026
Kocaeli,Muz (İthal),Kocaeli Merkez,2.000.00,2.850.00,10.04.2026
Kocaeli,Muz (Yerli),Kocaeli Merkez,65.00,90.00,10.04.2026
Kocaeli,Nar,Kocaeli Merkez,65.00,150.00,10.04.2026
Kocaeli,Üzüm (İthal),Kocaeli Merkez,260.00,350.00,10.04.2026
Kocaeli,Frenk Üzümü,Kocaeli Merkez,800.00,833.00,10.04.2026
Kocaeli,Ayva,Kocaeli Merkez,60.00,180.00,10.04.2026
Kocaeli,Kereviz,Kocaeli Merkez,11.00,40.00,10.04.2026
Kocaeli,Kivi,Kocaeli Merkez,20.00,140.00,10.04.2026
Kocaeli,Nane,Kocaeli Merkez,10.00,20.00,10.04.2026
Kocaeli,Sarımsak (Kuru),Kocaeli Merkez,50.00,230.00,10.04.2026
Kocaeli,Tere,Kocaeli Merkez,12.00,25.00,10.04.2026
Kocaeli,Turp (Beyaz),Kocaeli Merkez,15.00,45.00,10.04.2026
Kocaeli,Turp (Kırmızı),Kocaeli Merkez,15.00,30.00,10.04.2026
Kocaeli,Üzüm,Kocaeli Merkez,200.00,350.00,10.04.2026
Kocaeli,Üzüm (Red Globe),Kocaeli Merkez,85.00,300.00,10.04.2026
Kocaeli,Üzüm (Siyah),Kocaeli Merkez,195.00,350.00,10.04.2026
Kocaeli,Erik (Angelina),Kocaeli Merkez,80.00,250.00,10.04.2026
Manisa,Domates Çeri̇,Manisa Merkez,120.00,150.00,10.04.2026
Manisa,Patates,Manisa Merkez,10.00,15.00,10.04.2026
Manisa,Soğan Taze,Manisa Merkez,60.00,70.00,10.04.2026
Manisa,Marul Aysberg,Manisa Merkez,60.00,70.00,10.04.2026
